#                                                                                                                                                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                                                                        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                                                                ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Ursus_arctos____carnivora_XP_026337912.1_zinc_finger_protein_226-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -           1.4e-173  579.9  83.5   9.5e-50  171.1  16.1   4.1   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026371608.1_zinc_finger_protein_629_[Ursus_arctos_horribilis]                                                           -          humanprotein         -           1.5e-173  579.8  72.3   2.8e-79  268.5  24.7   5.2   3   2   2   5   5   5   4 -
Ursus_arctos____carnivora_XP_026371609.1_zinc_finger_protein_629_[Ursus_arctos_horribilis]                                                           -          humanprotein         -           1.5e-173  579.8  72.3   2.8e-79  268.5  24.7   5.2   3   2   2   5   5   5   4 -
Ursus_arctos____carnivora_XP_026340176.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_30_[Ursus_arctos_horribilis]                                       -          humanprotein         -           1.8e-173  579.5  78.4   4.4e-75  254.7  26.8   3.2   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026336797.1_zinc_finger_protein_554-like_isoform_X2_[Ursus_arctos_horribilis]                                           -          humanprotein         -             7e-172  574.3 106.0   1.2e-65  223.6  31.0   5.0   1   1   4   5   5   5   5 -
Ursus_arctos____carnivora_XP_026366941.1_zinc_finger_protein_184_[Ursus_arctos_horribilis]                                                           -          humanprotein         -           1.4e-171  573.2  80.8   4.3e-83  281.1  41.4   4.2   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026366942.1_zinc_finger_protein_184_[Ursus_arctos_horribilis]                                                           -          humanprotein         -           1.4e-171  573.2  80.8   4.3e-83  281.1  41.4   4.2   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026366943.1_zinc_finger_protein_184_[Ursus_arctos_horribilis]                                                           -          humanprotein         -           1.4e-171  573.2  80.8   4.3e-83  281.1  41.4   4.2   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026366944.1_zinc_finger_protein_184_[Ursus_arctos_horribilis]                                                           -          humanprotein         -           1.4e-171  573.2  80.8   4.3e-83  281.1  41.4   4.2   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026366945.1_zinc_finger_protein_184_[Ursus_arctos_horribilis]                                                           -          humanprotein         -           1.4e-171  573.2  80.8   4.3e-83  281.1  41.4   4.2   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026345852.1_zinc_finger_protein_470_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -             2e-171  572.8  88.4   8.8e-61  207.5  25.9   3.1   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026350872.1_zinc_finger_protein_90_homolog_isoform_X1_[Ursus_arctos_horribilis]                                         -          humanprotein         -           1.1e-170  570.3  95.9   3.9e-62  211.9  26.9   3.9   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026350873.1_zinc_finger_protein_90_homolog_isoform_X1_[Ursus_arctos_horribilis]                                         -          humanprotein         -           1.1e-170  570.3  95.9   3.9e-62  211.9  26.9   3.9   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026359822.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_33B-like_[Ursus_arctos_horribilis]                                 -          humanprotein         -           3.4e-169  565.4 114.1     7e-71  240.8  31.8   3.8   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026370382.1_zinc_finger_protein_84_isoform_X2_[Ursus_arctos_horribilis]                                                 -          humanprotein         -           4.6e-168  561.7  85.0   3.3e-71  241.9  30.2   4.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026343986.1_zinc_finger_protein_260-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -           1.4e-167  560.1  77.9   4.3e-84  284.4  34.3   4.7   1   1   3   4   4   4   3 -
Ursus_arctos____carnivora_XP_026343987.1_zinc_finger_protein_260-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -           1.4e-167  560.1  77.9   4.3e-84  284.4  34.3   4.7   1   1   3   4   4   4   3 -
Ursus_arctos____carnivora_XP_026352408.1_zinc_finger_protein_with_KRAB_and_SCAN_domains_7-like_isoform_X3_[Ursus_arctos_horribilis]                  -          humanprotein         -           6.2e-166  554.7  67.3   3.9e-48  165.7  13.9   3.8   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026352409.1_zinc_finger_protein_with_KRAB_and_SCAN_domains_7-like_isoform_X4_[Ursus_arctos_horribilis]                  -          humanprotein         -           8.5e-166  554.2  67.3   4.1e-48  165.7  13.9   3.8   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026337925.1_zinc_finger_protein_404_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -           2.2e-165  552.9  86.6   1.6e-71  242.9  30.5   3.5   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026343892.1_zinc_finger_protein_709-like_isoform_X3_[Ursus_arctos_horribilis]                                           -          humanprotein         -           4.4e-165  551.8 119.3   1.1e-70  240.2  47.6   4.5   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026343891.1_zinc_finger_protein_791-like_isoform_X2_[Ursus_arctos_horribilis]                                           -          humanprotein         -             4e-164  548.7 119.1   1.1e-70  240.2  47.3   4.4   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026340155.1_zinc_finger_protein_345-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -           1.3e-162  543.7  80.6   2.5e-62  212.6  26.5   3.5   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026374892.1_zinc_finger_protein_484_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -           2.2e-162  542.9  75.9   2.9e-55  189.2  18.6   4.7   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026374893.1_zinc_finger_protein_484_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -           2.2e-162  542.9  75.9   2.9e-55  189.2  18.6   4.7   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026374890.1_zinc_finger_protein_484_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -           3.2e-162  542.4  76.1   3.3e-55  189.1  18.7   4.7   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026374891.1_zinc_finger_protein_484_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -           3.2e-162  542.4  76.1   3.3e-55  189.1  18.7   4.7   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026366576.1_zinc_finger_protein_300_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -           8.7e-162  541.0  74.3   7.4e-59  201.1  18.3   2.8   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026366577.1_zinc_finger_protein_300_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -           8.7e-162  541.0  74.3   7.4e-59  201.1  18.3   2.8   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026347003.1_zinc_finger_protein_260-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -           3.8e-158  528.9  85.7   2.2e-68  232.6  33.6   4.2   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026344217.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_420-like_[Ursus_arctos_horribilis]                                 -          humanprotein         -           3.2e-157  525.9  88.3   9.4e-81  273.4  38.3   3.3   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026337919.1_zinc_finger_protein_234-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -           5.7e-157  525.1  82.2   1.5e-70  239.7  28.7   3.8   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026337920.1_zinc_finger_protein_234-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -           5.7e-157  525.1  82.2   1.5e-70  239.7  28.7   3.8   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026343982.1_zinc_finger_protein_175_isoform_X5_[Ursus_arctos_horribilis]                                                -          humanprotein         -           7.5e-157  524.7  96.1   4.5e-70  238.2  35.6   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026343977.1_zinc_finger_protein_175_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -             1e-156  524.2  95.3   3.8e-70  238.4  34.7   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026343978.1_zinc_finger_protein_175_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -             1e-156  524.2  95.3   3.8e-70  238.4  34.7   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026343981.1_zinc_finger_protein_175_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -           1.4e-156  523.8  96.1   4.6e-70  238.1  35.3   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026343979.1_zinc_finger_protein_175_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -           8.6e-156  521.2  93.8   3.3e-70  238.6  34.5   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026337557.1_zinc_finger_protein_473_[Ursus_arctos_horribilis]                                                           -          humanprotein         -           1.7e-155  520.2 106.9   3.7e-35  122.9  19.7   5.5   1   1   3   5   5   5   5 -
Ursus_arctos____carnivora_XP_026337558.1_zinc_finger_protein_473_[Ursus_arctos_horribilis]                                                           -          humanprotein         -           1.7e-155  520.2 106.9   3.7e-35  122.9  19.7   5.5   1   1   3   5   5   5   5 -
Ursus_arctos____carnivora_XP_026352283.1_zinc_finger_protein_236_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -           2.6e-155  519.6 117.8   2.9e-35  123.2  31.1   7.2   6   1   0   6   6   6   6 -
Ursus_arctos____carnivora_XP_026352282.1_zinc_finger_protein_236_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -           3.2e-155  519.3 117.8   2.9e-35  123.2  31.1   7.2   6   1   0   6   6   6   6 -
Ursus_arctos____carnivora_XP_026352407.1_zinc_finger_protein_with_KRAB_and_SCAN_domains_7-like_isoform_X2_[Ursus_arctos_horribilis]                  -          humanprotein         -           1.4e-154  517.2  65.8   8.1e-48  164.7  13.9   3.8   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026352406.1_zinc_finger_protein_with_KRAB_and_SCAN_domains_7-like_isoform_X1_[Ursus_arctos_horribilis]                  -          humanprotein         -           1.4e-154  517.2  65.8   8.1e-48  164.7  13.9   3.8   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026343980.1_zinc_finger_protein_175_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -           9.8e-154  514.4  94.8   5.8e-70  237.8  35.6   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026343971.1_zinc_finger_protein_708-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -             1e-153  514.3  70.2   7.6e-69  234.1  27.8   3.5   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026366575.1_zinc_finger_protein_300_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -             2e-153  513.3  71.1   8.3e-59  201.0  18.3   2.7   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026352284.1_zinc_finger_protein_236_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -           6.8e-153  511.6 113.8   7.8e-26   92.1  13.0   7.2   6   1   1   7   7   7   7 -
Ursus_arctos____carnivora_XP_026350874.1_zinc_finger_protein_90_homolog_isoform_X2_[Ursus_arctos_horribilis]                                         -          humanprotein         -           1.2e-152  510.8  84.0   2.1e-62  212.9  26.8   3.9   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026336794.1_zinc_finger_protein_77-like_isoform_X1_[Ursus_arctos_horribilis]                                            -          humanprotein         -           2.2e-152  509.9 103.4   1.7e-75  256.1  36.7   3.3   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026340178.1_zinc_finger_protein_529_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -           3.6e-151  505.9  70.9   2.2e-53  183.0  20.3   2.4   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026340179.1_zinc_finger_protein_529_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -           3.6e-151  505.9  70.9   2.2e-53  183.0  20.3   2.4   1   1   2   3   3   3   3 -
