#                                                                                                                                                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                                                                        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                                                                ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Ursus_arctos____carnivora_XP_026337910.1_zinc_finger_protein_226-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           4.4e-190  634.9 102.8   2.4e-62  213.2  26.2   4.1   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026337911.1_zinc_finger_protein_226-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           4.4e-190  634.9 102.8   2.4e-62  213.2  26.2   4.1   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026337912.1_zinc_finger_protein_226-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           4.4e-190  634.9 102.8   2.4e-62  213.2  26.2   4.1   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026343991.1_zinc_finger_protein_260-like_isoform_X3_[Ursus_arctos_horribilis]                                           -          test1                -           9.2e-190  633.8 111.8   3.7e-81  275.2  31.3   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026337913.1_zinc_finger_protein_226-like_isoform_X2_[Ursus_arctos_horribilis]                                           -          test1                -           2.5e-189  632.4 104.3     4e-61  209.1  26.3   4.1   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026337914.1_zinc_finger_protein_226-like_isoform_X2_[Ursus_arctos_horribilis]                                           -          test1                -           2.5e-189  632.4 104.3     4e-61  209.1  26.3   4.1   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026374890.1_zinc_finger_protein_484_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -           1.4e-188  629.9 112.3   3.6e-63  215.9  25.9   5.7   1   1   5   6   6   6   6 -
Ursus_arctos____carnivora_XP_026374891.1_zinc_finger_protein_484_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -           1.4e-188  629.9 112.3   3.6e-63  215.9  25.9   5.7   1   1   5   6   6   6   6 -
Ursus_arctos____carnivora_XP_026374892.1_zinc_finger_protein_484_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -           1.5e-188  629.8 112.0   3.2e-63  216.1  25.9   5.7   1   1   5   6   6   6   6 -
Ursus_arctos____carnivora_XP_026374893.1_zinc_finger_protein_484_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -           1.5e-188  629.8 112.0   3.2e-63  216.1  25.9   5.7   1   1   5   6   6   6   6 -
Ursus_arctos____carnivora_XP_026346493.1_zinc_finger_protein_420-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           3.3e-188  628.7 118.2   3.7e-85  288.5  57.2   4.4   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026346494.1_zinc_finger_protein_420-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           3.3e-188  628.7 118.2   3.7e-85  288.5  57.2   4.4   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026366575.1_zinc_finger_protein_300_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -           5.6e-188  627.9  89.6   1.5e-68  233.6  23.6   2.8   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026340176.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_30_[Ursus_arctos_horribilis]                                       -          test1                -           4.8e-184  614.9  95.4   7.6e-80  270.9  33.8   3.8   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026371608.1_zinc_finger_protein_629_[Ursus_arctos_horribilis]                                                           -          test1                -           6.8e-184  614.4  84.2   3.8e-90  304.9  32.9   6.3   4   2   2   6   6   6   5 -
Ursus_arctos____carnivora_XP_026371609.1_zinc_finger_protein_629_[Ursus_arctos_horribilis]                                                           -          test1                -           6.8e-184  614.4  84.2   3.8e-90  304.9  32.9   6.3   4   2   2   6   6   6   5 -
Ursus_arctos____carnivora_XP_026372092.1_zinc_finger_protein_12_isoform_X1_[Ursus_arctos_horribilis]                                                 -          test1                -           9.3e-182  607.4 100.7   5.7e-80  271.3  38.7   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026372093.1_zinc_finger_protein_12_isoform_X2_[Ursus_arctos_horribilis]                                                 -          test1                -           1.2e-181  607.0 100.6   8.3e-80  270.8  38.7   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026344613.1_zinc_finger_protein_7_isoform_X5_[Ursus_arctos_horribilis]                                                  -          test1                -           1.8e-180  603.1  96.9   1.3e-62  214.0  23.4   4.0   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026344612.1_zinc_finger_protein_7_isoform_X4_[Ursus_arctos_horribilis]                                                  -          test1                -             2e-180  603.0  96.9   1.3e-62  214.0  23.4   4.0   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026343992.1_zinc_finger_protein_260-like_isoform_X4_[Ursus_arctos_horribilis]                                           -          test1                -           2.5e-180  602.7 107.4   4.9e-72  245.1  25.6   3.2   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026361905.1_zinc_finger_protein_189_isoform_X4_[Ursus_arctos_horribilis]                                                -          test1                -           2.8e-180  602.5 103.1   3.4e-53  182.9  26.5   4.1   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026361903.1_zinc_finger_protein_189_isoform_X3_[Ursus_arctos_horribilis]                                                -          test1                -           2.8e-180  602.5 103.1   3.4e-53  182.9  26.5   4.1   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026344610.1_zinc_finger_protein_7_isoform_X3_[Ursus_arctos_horribilis]                                                  -          test1                -           3.1e-180  602.3  96.8   1.5e-62  213.9  23.4   4.0   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026344611.1_zinc_finger_protein_7_isoform_X3_[Ursus_arctos_horribilis]                                                  -          test1                -           3.1e-180  602.3  96.8   1.5e-62  213.9  23.4   4.0   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026361902.1_zinc_finger_protein_189_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -           3.5e-180  602.2 103.1   3.6e-53  182.9  26.5   4.1   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026344608.1_zinc_finger_protein_7_isoform_X2_[Ursus_arctos_horribilis]                                                  -          test1                -           3.7e-180  602.1  96.9   1.5e-62  213.8  23.4   4.0   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026344609.1_zinc_finger_protein_7_isoform_X2_[Ursus_arctos_horribilis]                                                  -          test1                -           3.7e-180  602.1  96.9   1.5e-62  213.8  23.4   4.0   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026361901.1_zinc_finger_protein_189_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -           3.9e-180  602.0 103.1   3.7e-53  182.8  26.5   4.1   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026344606.1_zinc_finger_protein_7_isoform_X1_[Ursus_arctos_horribilis]                                                  -          test1                -           5.5e-180  601.5  96.8   1.6e-62  213.8  23.3   4.1   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026344607.1_zinc_finger_protein_7_isoform_X1_[Ursus_arctos_horribilis]                                                  -          test1                -           5.5e-180  601.5  96.8   1.6e-62  213.8  23.3   4.1   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026342127.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_883-like_[Ursus_arctos_horribilis]                                 -          test1                -           6.5e-180  601.3 113.2   6.5e-80  271.1  38.7   3.5   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026359822.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_33B-like_[Ursus_arctos_horribilis]                                 -          test1                -             1e-178  597.3 137.2     2e-73  249.7  41.5   4.0   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026345236.1_zinc_finger_protein_135_[Ursus_arctos_horribilis]                                                           -          test1                -           1.4e-177  593.6  94.6   1.1e-67  230.7  29.2   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026369245.1_zinc_finger_protein_41_isoform_X1_[Ursus_arctos_horribilis]                                                 -          test1                -           3.6e-176  588.9  98.6   1.9e-82  279.5  37.1   5.3   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026369246.1_zinc_finger_protein_41_isoform_X1_[Ursus_arctos_horribilis]                                                 -          test1                -           3.6e-176  588.9  98.6   1.9e-82  279.5  37.1   5.3   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026376845.1_zinc_finger_protein_287_[Ursus_arctos_horribilis]                                                           -          test1                -           4.2e-176  588.7 100.7   4.2e-57  195.8  23.1   4.1   1   1   4   5   5   5   5 -
Ursus_arctos____carnivora_XP_026376846.1_zinc_finger_protein_287_[Ursus_arctos_horribilis]                                                           -          test1                -           4.2e-176  588.7 100.7   4.2e-57  195.8  23.1   4.1   1   1   4   5   5   5   5 -
Ursus_arctos____carnivora_XP_026337901.1_zinc_finger_protein_180_[Ursus_arctos_horribilis]                                                           -          test1                -           1.2e-174  583.9  91.9   5.8e-75  254.8  33.2   3.3   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026345149.1_zinc_finger_protein_211_isoform_X3_[Ursus_arctos_horribilis]                                                -          test1                -           1.9e-174  583.3 117.0   1.5e-51  177.5  22.2   4.1   1   1   4   5   5   5   5 -
Ursus_arctos____carnivora_XP_026345148.1_zinc_finger_protein_211_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -           1.9e-174  583.2 117.0   1.5e-51  177.5  22.2   4.1   1   1   4   5   5   5   5 -
Ursus_arctos____carnivora_XP_026345146.1_zinc_finger_protein_211_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -           6.1e-174  581.6 116.6   2.1e-51  177.0  21.8   4.1   1   1   4   5   5   5   5 -
Ursus_arctos____carnivora_XP_026345147.1_zinc_finger_protein_211_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -           6.1e-174  581.6 116.6   2.1e-51  177.0  21.8   4.1   1   1   4   5   5   5   5 -
Ursus_arctos____carnivora_XP_026376835.1_zinc_finger_protein_OZF-like_[Ursus_arctos_horribilis]                                                      -          test1                -           1.1e-172  577.4 102.6   7.2e-59  201.7  28.7   3.9   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026344217.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_420-like_[Ursus_arctos_horribilis]                                 -          test1                -           3.5e-172  575.8 116.2   3.4e-89  301.8  53.4   3.5   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026343971.1_zinc_finger_protein_708-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           4.5e-172  575.4  89.6   3.1e-76  259.0  36.9   3.7   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026337908.1_zinc_finger_protein_227_[Ursus_arctos_horribilis]                                                           -          test1                -           1.3e-171  573.9 109.6   1.6e-59  203.8  25.2   6.2   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026337897.1_zinc_finger_protein_229_[Ursus_arctos_horribilis]                                                           -          test1                -             4e-171  572.3  86.6   6.4e-52  178.7  16.3   4.3   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026337898.1_zinc_finger_protein_229_[Ursus_arctos_horribilis]                                                           -          test1                -             4e-171  572.3  86.6   6.4e-52  178.7  16.3   4.3   1   1   3   4   4   4   4 -
